,scorm_id,institution_id,title,author_id,course_id,membership,view_count,create_time
1761,3157,850,Formularios de Google Nivel Avanzado,126348,11484.0,2,164,2022-01-05
1762,3158,850,"Documentos, Hojas y Diapositivas Nivel Avanzado",126348,11484.0,2,178,2022-01-05
1763,3159,850,Calendar Nivel Avanzado,126348,11484.0,2,177,2022-01-05
1764,3160,850,Drive Nivel Avanzado,126348,11484.0,2,192,2022-01-05
1765,3161,850,Curso PeopleSoft - C1,126348,11487.0,2,0,2022-01-05
1766,3162,850,Curso PeopleSoft - C2 ,126348,11487.0,2,0,2022-01-05
1767,3163,850,Curso PeopleSoft - C3,126348,11487.0,2,0,2022-01-05
1768,3164,850,Curso PeopleSoft - C4,126348,11487.0,2,0,2022-01-05
1769,3165,850,Curso PeopleSoft - C5,126348,11487.0,2,0,2022-01-05
1770,3166,850,Curso PeopleSoft - C6,126348,11487.0,2,0,2022-01-05
1771,3167,850,TDV Cambiapalabra,126348,11511.0,2,17,2022-01-05
1772,3168,850,CCU M2 JUEGO 03,126348,11510.0,1,5,2022-01-05
1773,3169,850,H1 STP,126348,11509.0,2,86,2022-01-05
1774,3170,850,H2 PPM,126348,11509.0,2,50,2022-01-05
1775,3171,850,H3 BRIEF,126348,11509.0,2,30,2022-01-05
1776,3172,850,H4 - Identidad EDC,126348,11509.0,2,20,2022-01-05
1777,3173,850,H5 - Herramienta Calidad,126348,11509.0,2,12,2022-01-05
1778,3174,850,H3 Creatividad + Efectiva,126348,11509.0,2,18,2022-01-05
1779,3175,850,H6 - Herramienta Innovación,126348,11509.0,2,18,2022-01-05
1780,3176,850,Flujo Integración de BP,135980,12007.0,1,2,2022-01-06
1781,3178,850,Adquisiciones y mantenimiento ISO 50.001,209179,12195.0,2,4,2022-01-10
1782,3194,850,Creación de Dato Maestro de Activo Fijo,135980,12246.0,2,0,2022-01-12
1783,3203,850,Creación de Norma de Liquidación,135980,12247.0,2,1,2022-01-12
1784,3218,850,Reposición de Fondo Fijo,135980,12248.0,2,1,2022-01-12
1785,3219,850,Aprobación de documentos financieros,135980,12249.0,2,0,2022-01-12
1786,3220,850,Autorizaciones SOLPED,135980,12249.0,2,0,2022-01-12
1787,3221,850,Boleta de Honorarios,135980,12249.0,2,0,2022-01-12
1788,3222,850,TRAVEL - Gestión de Viajes,135980,12249.0,2,0,2022-01-12
1789,3223,850,Creación de Norma de Liquidación,135980,12249.0,2,0,2022-01-12
1790,3224,850,Creación de Dato Maestro de Activo Fijo,135980,12249.0,2,0,2022-01-12
1791,3225,850,Gestión SOLPED,135980,12249.0,2,0,2022-01-12
1792,3226,850,Hoja de Entrada de Servicio,135980,12249.0,2,0,2022-01-12
1793,3227,850,Órdenes de pago,135980,12249.0,2,0,2022-01-12
1794,3228,850,Reposición de Fondo Fijo,135980,12249.0,2,0,2022-01-12
1795,3229,850,Travel: Gestión de viajes y rendición de gastos,135980,12249.0,2,1,2022-01-12
1796,3241,850,Aprobación de documentos financieros,135980,12251.0,2,0,2022-01-12
1797,3242,850,Autorizaciones SOLPED,135980,12251.0,2,0,2022-01-12
1798,3243,850,Boleta de Honorarios,135980,12251.0,2,0,2022-01-12
1799,3244,850,TRAVEL - Gestión de Viajes,135980,12251.0,2,0,2022-01-12
1800,3245,850,Creación de Norma de Liquidación,135980,12251.0,2,0,2022-01-12
1801,3246,850,Creación de Dato Maestro de Activo Fijo,135980,12251.0,2,0,2022-01-12
1802,3247,850,Gestión SOLPED,135980,12251.0,2,0,2022-01-12
1803,3248,850,Hoja de Entrada de Servicio,135980,12251.0,2,0,2022-01-12
1804,3249,850,Órdenes de pago,135980,12251.0,2,0,2022-01-12
1805,3250,850,Reposición de Fondo Fijo,135980,12251.0,2,0,2022-01-12
1806,3251,850,Orden de pago ,126348,12251.0,2,0,2022-01-12
1807,3252,850,Aprobación de documentos financieros,135980,12252.0,2,0,2022-01-12
1808,3253,850,Autorizaciones SOLPED,135980,12252.0,2,0,2022-01-12
1809,3254,850,Boleta de Honorarios,135980,12252.0,2,0,2022-01-12
1810,3255,850,TRAVEL - Gestión de Viajes,135980,12252.0,2,0,2022-01-12
1811,3256,850,Creación de Norma de Liquidación,135980,12252.0,2,0,2022-01-12
1812,3257,850,Creación de Dato Maestro de Activo Fijo,135980,12252.0,2,0,2022-01-12
1813,3258,850,Gestión SOLPED,135980,12252.0,2,0,2022-01-12
1814,3259,850,Hoja de Entrada de Servicio,135980,12252.0,2,0,2022-01-12
1815,3260,850,Órdenes de pago,135980,12252.0,2,0,2022-01-12
1816,3261,850,Reposición de Fondo Fijo,135980,12252.0,2,0,2022-01-12
1817,3262,850,Ingreso Documento,126348,12252.0,2,0,2022-01-12
1818,3329,850,Autorizaciones SOLPED,135980,12245.0,2,2,2022-01-13
1819,3330,850,Boleta de Honorarios,135980,12250.0,2,0,2022-01-13
1820,3331,850,Hoja de Entrada de Servicio,135980,11846.0,2,6,2022-01-13
1821,3332,850,Órdenes de pago,135980,11835.0,2,3,2022-01-13
1822,3334,850,Gestión SOLPED,135980,11845.0,2,22,2022-01-13
1823,3335,850,Curso Devolución a proveedores,135980,11757.0,2,7,2022-01-13
1824,3336,850,Cursos Entrada Mercancías,135980,11760.0,2,2,2022-01-13
1825,3337,850,Cursos Entrada Mercancías,135980,11759.0,2,5,2022-01-13
1826,3338,850,Cursos Gestión de inventario estandar,135980,11761.0,2,5,2022-01-13
1827,3339,850,Cursos Movimientos de almacén,135980,11763.0,2,3,2022-01-13
1828,3340,850,"Cursos Proceso, Maquila y conversión de materiales",135980,11764.0,2,2,2022-01-13
1829,3341,850,Cursos Salida de Mercancías,135980,11767.0,2,5,2022-01-13
1830,3342,850,Cursos Surtir producto a producción,135980,11768.0,2,3,2022-01-13
1831,3343,850,Cursos Visualizacion Datos Maestros IM,135980,11771.0,2,5,2022-01-13
1832,3344,850,Cursos Visualización IM,135980,11772.0,2,4,2022-01-13
1833,3345,850,Cursos Inventario Físico en EWM,135980,11786.0,2,0,2022-01-13
1834,3346,850,Cursos Movimientos internos de almacén,135980,11787.0,2,0,2022-01-13
1835,3347,850,Cursos Recepción y almacenaje de materiales,135980,11788.0,2,0,2022-01-13
1836,3348,850,Cursos Salida de mercancía para suministros de producción,135980,11791.0,2,0,2022-01-13
1837,3349,850,Cursos Visualización EWM,135980,11793.0,2,0,2022-01-13
1838,3350,850,Curso  Gestión de Crédito y Seguros,135980,11818.0,2,0,2022-01-13
1839,3351,850,Curso  Libro de Ventas y Visualización de Cuentas por Cobrar,135980,11820.0,2,0,2022-01-13
1840,3352,850,Curso  Datos maestros para la determinación de precios CCU,135980,11824.0,2,0,2022-01-13
1841,3353,850,Curso  Gestión de factura Exportaciones,135980,11825.0,2,0,2022-01-13
1842,3354,850,Curso  Gestión de factura Nacional ,135980,11826.0,2,0,2022-01-13
1843,3355,850,Curso  Gestión de pedidos Venta exportaciones,135980,11827.0,2,0,2022-01-13
1844,3356,850,Curso  Gestión de pedidos Venta nacional,135980,11828.0,2,0,2022-01-13
1845,3357,850,Curso  Notas de crédito y notas de débito,135980,11829.0,2,0,2022-01-13
1846,3358,850,Curso Datos maestros cliente y destinatarios de mercancía,135980,11823.0,2,0,2022-01-13
1847,3359,850,Curso Proyecto Completo Sourcing ,135980,11838.0,2,0,2022-01-13
1848,3360,850,Curso Proyecto rápido sourcing,135980,11839.0,2,0,2022-01-13
1849,3361,850,Curso Subastas,135980,11840.0,2,3,2022-01-13
1850,3366,850,Curso Modificación datos de proveedor ,135980,12262.0,2,3,2022-01-13
1851,3369,850,Curso Hoja de Entrada de Servicio v2,135980,11846.0,2,4,2022-01-13
1852,3370,850,Curso Administración de Activo Fijo,135980,11848.0,2,0,2022-01-13
1853,3371,850,Curso Reportes Activos Fijos,135980,11851.0,2,0,2022-01-13
1854,3372,850,Curso Cerrar Cuentas de bancos,135980,11871.0,2,0,2022-01-13
1855,3373,850,Curso Datos Maestros GL,135980,11858.0,2,2,2022-01-13
1856,3374,850,Curso Extractos Bancarios,135980,11873.0,2,0,2022-01-13
1857,3376,850,Curso Informes Contables,135980,11860.0,2,2,2022-01-13
1858,3377,850,Curso Operaciones de Cierre,135980,11861.0,2,0,2022-01-13
1859,3378,850,Curso Operaciones Diarias GL,135980,11862.0,2,0,2022-01-13
1860,3379,850,Curso Operaciones Diarias TR,135980,11875.0,2,0,2022-01-13
1861,3380,850,Curso Operaciones Periódicas,135980,11863.0,2,0,2022-01-13
1862,3381,850,Curso Datos Maestros TR,135980,11872.0,2,0,2022-01-13
1863,3383,850,Curso Gestión Solped v2,135980,11845.0,2,23,2022-01-13
1864,3384,850,Curso Formulario 29,135980,11859.0,2,0,2022-01-13
1865,3385,850,Curso Cuestionarios y Evaluación de proveedor,135980,12262.0,2,1,2022-01-13
1866,3386,850,Curso Creación proveedor UEN ,135980,12262.0,2,1,2022-01-13
1867,3387,850,Curso Creación de proveedor,135980,12262.0,2,2,2022-01-13
1868,3393,850,Cursos Proveedores,135980,12262.0,2,4,2022-01-13
1869,3394,850,Curso Procesos TRM,135980,11877.0,2,0,2022-01-13
1870,3395,850,Curso Datos Maestros,135980,11877.0,2,0,2022-01-13
1871,3396,850,Curso Informes,135980,11860.0,2,0,2022-01-13
1872,3397,850,Curso Reportes,135980,11864.0,2,0,2022-01-13
1873,3398,850,Curso Mantenedores (renta),135980,11859.0,2,0,2022-01-13
1874,3399,850,Curso Parámetros (renta) ,135980,11859.0,2,0,2022-01-13
1875,3400,850,Curso Visualización AA,135980,11851.0,2,0,2022-01-13
1876,3402,850,Autorizaciones SOLPED,135980,12362.0,2,0,2022-01-13
1877,3403,850,Gestión SOLPED,135980,12366.0,2,0,2022-01-13
1878,3404,850,Curso Gestión Solped v2,135980,12366.0,2,0,2022-01-13
1879,3405,850,Creación de Dato Maestro de Activo Fijo,135980,12367.0,2,1,2022-01-13
1880,3406,850,Reposición de Fondo Fijo,135980,12368.0,2,0,2022-01-13
1881,3407,850,Creación de Norma de Liquidación,135980,12369.0,2,0,2022-01-13
1882,3409,850,Curso Devolución a proveedores,135980,12426.0,2,1,2022-01-14
1883,3410,850,"Cursos Proceso, Maquila y conversión de materiales",135980,12433.0,2,1,2022-01-14
1884,3411,850,Cursos Salida de Mercancías,135980,12435.0,2,3,2022-01-14
1885,3412,850,Cursos Surtir producto a producción,135980,12436.0,2,1,2022-01-14
1886,3413,850,Cursos Visualizacion Datos Maestros IM,135980,12437.0,2,1,2022-01-14
1887,3414,850,Cursos Visualización IM,135980,12438.0,2,0,2022-01-14
1888,3415,850,Cursos Entrada Mercancías,135980,12440.0,2,1,2022-01-14
1889,3416,850,Cursos Gestión de inventario estandar,135980,12441.0,2,1,2022-01-14
1890,3417,850,Cursos Movimientos de almacén,135980,12443.0,2,1,2022-01-14
1891,3418,850,Cursos Inventario Físico en EWM,135980,12460.0,2,1,2022-01-14
1892,3419,850,Cursos Recepción y almacenaje de materiales,135980,12469.0,2,1,2022-01-14
1893,3420,850,Cursos Salida de mercancía para suministros de producción,135980,12511.0,2,1,2022-01-14
1894,3421,850,Cursos Visualización EWM,135980,12513.0,2,1,2022-01-14
1895,3422,850,Cursos Movimientos internos de almacén,135980,12558.0,2,1,2022-01-14
1896,3423,850,Curso Datos maestros cliente y destinatarios de mercancía,135980,12563.0,2,2,2022-01-14
1897,3424,850,Curso  Datos maestros para la determinación de precios CCU,135980,12573.0,2,1,2022-01-14
1898,3425,850,Curso  Gestión de Crédito y Seguros,135980,12575.0,2,1,2022-01-14
1899,3428,837,Inducción Tricot,237765,12659.0,2,0,2022-01-17
1900,3429,837,Inducción Tricot,237765,12660.0,2,0,2022-01-17
1901,3430,837,Inducción Tricot,237765,12661.0,2,0,2022-01-17
1902,3431,850,Evaluación y canales de consulta,135980,11443.0,2,150,2022-01-18
1903,3432,850,Utilización de conceptos y pautas de libre competencia en los negocios,135980,11443.0,2,347,2022-01-18
1904,3433,850,Utilización de conceptos y pautas de libre competencia en los negocios,135980,11442.0,2,1,2022-01-18
1905,3434,850,Evaluación y canales de consulta,135980,11442.0,2,0,2022-01-18
1906,3435,837,Inducción Tricot,237765,12697.0,2,0,2022-01-18
1907,3436,837,Inducción Tricot,237765,12698.0,2,0,2022-01-18
1908,3437,824,Introducción,129823,12703.0,2,0,2022-01-19
1909,3438,824,"Distanciamiento físico, recomendaciones y medidas de prevención",129823,12703.0,2,0,2022-01-19
1910,3439,824,Barreras sanitarias y desinfección de superficies,129823,12703.0,2,0,2022-01-19
1911,3440,824,Situación Actual,129823,12703.0,2,1,2022-01-19
1912,3441,835,Bienvenida,237765,12708.0,2,0,2022-01-19
1913,3442,835,Bienvenida,237765,12709.0,2,0,2022-01-19
1914,3443,835,Bienvenida,237765,12710.0,2,0,2022-01-19
1915,3444,835,Bienvenida,237765,12711.0,2,0,2022-01-19
1916,3445,835,Módulo I: Atención de clientes y reclamos,237765,12712.0,2,0,2022-01-19
1917,3446,835,Módulo I: Atención de clientes y reclamos,237765,12713.0,2,0,2022-01-19
1918,3447,835,Módulo I: Atención de clientes y reclamos,237765,12714.0,2,0,2022-01-19
1919,3448,835,Módulo II: Manejo de clientes difíciles,237765,12714.0,2,0,2022-01-19
1920,3449,835,Bienvenida,237765,12715.0,1,0,2022-01-19
1921,3450,835,Módulo 1: Procedimientos de la administración,237765,12715.0,1,0,2022-01-19
1922,3451,835,"Módulo 2: Planos de bodega y distribución, Naturaleza de los productos y Normas de Apilamiento",237765,12715.0,1,0,2022-01-19
1923,3452,835,Módulo 3: Documentación de la administración,237765,12715.0,1,0,2022-01-19
1924,3453,835,Módulo 4: Control de Inventarios,237765,12715.0,1,0,2022-01-19
1925,3454,835,Módulo Cierre,237765,12715.0,1,0,2022-01-19
1926,3455,48,Módulo 1: Introducción a la Sustentabilidad,135980,12683.0,2,3,2022-01-20
1927,3456,850,Gestión SOLPED,135980,12724.0,2,3,2022-01-20
1928,3457,850,Curso Gestión Solped v2,135980,12724.0,1,3,2022-01-20
1929,3458,850,Autorizaciones SOLPED,135980,12725.0,1,16,2022-01-20
1930,3459,850,Módulo 2: Eje Planeta Visión Medioambiental y Emisiones,135980,12683.0,2,0,2022-01-20
1931,3460,850,Módulo 3: Eje Planeta Agua y Residuos,135980,12683.0,2,0,2022-01-20
1932,3465,850,Módulo 4: Eje Personas Trabajadores,135980,12683.0,2,0,2022-01-20
1933,3466,850,Módulo 5: Eje Personas Clientes y Comunidades,135980,12683.0,2,0,2022-01-20
1934,3467,850,Módulo 6: Eje Personas Proveedores,135980,12683.0,2,0,2022-01-20
1935,3468,850,Módulo 7: Eje Marcas Innovación,135980,12683.0,2,0,2022-01-20
1936,3469,850,Módulo 8: Eje Marcas Consumo Responsable,135980,12683.0,2,0,2022-01-20
1937,3470,850,Módulo 9: Eje Marcas Nuestros Consumidores,135980,12683.0,2,0,2022-01-20
1938,3471,776,Conducción defensiva condiciones Adversas,237765,11554.0,2,53,2022-01-20
1939,3472,850,Iniciación a SAP,135980,10992.0,2,0,2022-01-20
1940,3478,717,Administración de Bodegas,237765,12735.0,2,13,2022-01-20
1941,3479,850,Uso de Plataforma Check Laboral,126348,12736.0,2,8,2022-01-20
1942,3481,850,Iniciación a SAP,126348,12727.0,2,32,2022-01-21
1943,3482,850,Iniciación a SAP,126348,12741.0,2,8,2022-01-21
1944,3483,850,Iniciación a SAP,126348,12742.0,2,118,2022-01-21
1945,3484,850,Iniciación a SAP,126348,12743.0,2,2,2022-01-21
1946,3486,850,Iniciación a SAP,126348,12745.0,2,0,2022-01-21
1947,3489,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,12779.0,2,2,2022-01-21
1948,3490,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,12779.0,2,1,2022-01-21
1949,3491,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,12779.0,2,1,2022-01-21
1950,3492,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,12779.0,2,1,2022-01-21
1951,3493,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,12779.0,2,1,2022-01-21
1952,3494,829,Módulo 6: Vocación de servicio,237765,12779.0,2,2,2022-01-21
1953,3495,850,Hoja de Entrada de Servicio,126348,12726.0,2,6,2022-01-24
1954,3496,776,Orientación en la prevención de contagio de COVID-19.,126348,12923.0,2,37,2022-01-26
1955,3502,850,*NUEVO Travel - Gestión de Viajes,135980,12249.0,2,0,2022-02-02
1956,3505,850, TRAVEL - Gestión de Viajes,135980,11837.0,2,3,2022-02-03
1957,3507,850, TRAVEL - Gestión de Viajes,135980,12032.0,2,3,2022-02-03
1958,3508,850, TRAVEL - Gestión de Viajes,135980,12961.0,2,1,2022-02-03
1959,3514,850,Aprobación Documentos Financieros,135980,12145.0,2,5,2022-02-03
1960,3515,850,Aprobación de documentos financieros,135980,12353.0,2,0,2022-02-03
1961,3516,850,Aprobación de documentos financieros,135980,11831.0,2,0,2022-02-03
1962,3517,850,Aprobación Documentos Financieros,135980,12962.0,2,2,2022-02-03
1963,3519,850,RR.LL.,126348,12965.0,2,17,2022-02-03
1964,3521,48,Aprobación de documentos financieros,96438,12475.0,2,0,2022-02-04
1965,3524,775,Compensaciones,96438,11455.0,2,120,2022-02-07
1966,3525,782,"Modalidad de Rentas Vitalicias, sus Condiciones Generales y Cláusulas Adicionales",126348,12996.0,2,4,2022-02-08
1967,3526,782,Tipos de Pensiones y Beneficios del Sistema,126348,12996.0,2,7,2022-02-08
1968,3527,782,El Seguro y el Sistema de Seguridad Social,126348,12996.0,2,28,2022-02-08
1969,3528,782,Actual Sistema de Pensiones,126348,12996.0,2,10,2022-02-08
1970,3529,782,Afiliación al Actual Sistema de Pensiones,126348,12996.0,2,7,2022-02-08
1971,3530,782,Fondo de Pensiones,126348,12996.0,2,5,2022-02-08
1972,3531,782,Modalidades de Pensión,126348,12996.0,2,4,2022-02-08
1973,3532,782,Procesos para Pensionarse en el Nuevo Sistema,126348,12996.0,2,5,2022-02-08
1974,3533,782,Beneficios Legales del Pensionado,126348,12996.0,2,3,2022-02-08
1975,3534,782,Registro de Agentes de Ventas de Rentas Vitalicias (NGC N°91),126348,12996.0,2,5,2022-02-08
1976,3535,782,Ley 20.255 Reforma Previsional,126348,12996.0,2,2,2022-02-08
1977,3536,782,Tablas de Mortalidad y Expectativas de Vida Capital Necesario Unitario (CNU),126348,12996.0,2,2,2022-02-08
1978,3537,782,Pilar Solidario y Actualizaciones,126348,12996.0,2,5,2022-02-08
1979,3538,782,Cuenta Corriente AFP NCG N°264,126348,12996.0,2,3,2022-02-08
1980,3539,850,"Módulo 3: Liderazgo, seguimiento y equipo energético",135980,11541.0,2,1,2022-02-09
1981,3540,717,Reconociendo los peligros de internet,237765,11724.0,2,20,2022-02-09
1982,3541,717,Nuestras herramientas de protección,237765,11724.0,2,6,2022-02-09
1983,3542,717,Protegiendo la Información en el Trabajo,237765,11724.0,2,2,2022-02-09
1984,3543,717,Ciberseguridad en Organizaciones y Empresas,237765,11724.0,2,1,2022-02-09
1985,3544,850,H3 ECE,252641,11509.0,2,134,2022-02-09
1986,3545,850,H3 ECE,252641,11509.0,2,0,2022-02-09
1987,3546,850,H3 Dinámica Digital,252641,11509.0,2,8,2022-02-09
1988,3547,850,H3 Dinámica Digital,252641,11509.0,2,0,2022-02-09
1989,3548,850,H3 Dinámica Digital,252641,11509.0,2,0,2022-02-09
1990,3549,850,H3 Dinámica Digital,252641,11509.0,2,0,2022-02-09
1991,3550,850,H3 Dinámica Digital,252641,11509.0,2,1,2022-02-09
1992,3551,850,H3 Dinámica Digital,252641,11509.0,2,6,2022-02-09
1993,3552,850,H3 Dinámica Digital,135980,11509.0,2,21,2022-02-09
1994,3553,782,B. Orden de Cálculo / C. Fórmulas Esenciales,126348,13005.0,2,0,2022-02-10
1995,3554,782,A. Estructura Excel,126348,13005.0,2,0,2022-02-10
1996,3555,782,D. Referenciar celdas,126348,13005.0,2,0,2022-02-10
1997,3556,782,E. Operaciones dentro de funciones,126348,13005.0,2,0,2022-02-10
1998,3557,782,F. Funciones de Excel,126348,13005.0,2,0,2022-02-10
1999,3558,782,G. Funciones lógicas: Función SI,126348,13005.0,2,0,2022-02-10
2000,3559,782,H. Funciones lógicas: Función Y/O,126348,13005.0,2,0,2022-02-10
2001,3560,782,I. Funciones lógicas: Anidación,126348,13005.0,2,0,2022-02-10
2002,3561,782,J. Funciones lógicas: Sumar SI,126348,13005.0,2,0,2022-02-10
2003,3562,782,K. Preparar Data,126348,13005.0,2,0,2022-02-10
2004,3563,782,L. Filtros de palabras espefifícas,126348,13005.0,2,0,2022-02-10
2005,3564,782,M. Filtros de textos,126348,13005.0,2,0,2022-02-10
2006,3565,782,N. Gráficos,126348,13005.0,2,0,2022-02-10
2007,3566,782,A. Función Hoy,126348,13006.0,2,0,2022-02-10
2008,3567,782,B. Función Año,126348,13006.0,2,0,2022-02-10
2009,3568,782,C. Función Mes Día,126348,13006.0,2,0,2022-02-10
2010,3569,782,D. Función Buscar,126348,13006.0,2,0,2022-02-10
2011,3570,782,E. Función Coincidir,126348,13006.0,2,0,2022-02-10
2012,3571,782,F. Función Pago,126348,13006.0,2,0,2022-02-10
2013,3572,782,G. Herramienta Nombre de Celda,126348,13006.0,2,0,2022-02-10
2014,3573,782,H. Introducción a Tablas,126348,13006.0,2,0,2022-02-10
2015,3574,782,I. Introducción a Tablas 2,126348,13006.0,2,0,2022-02-10
2016,3575,782,J. Filtro Tablas,126348,13006.0,2,0,2022-02-10
2017,3576,782,K. Introducción a Tablas Dinámicas,126348,13006.0,2,0,2022-02-10
2018,3577,782,L. Herramienta valores,126348,13006.0,2,0,2022-02-10
2019,3578,782,M. Función Segmentación,126348,13006.0,2,0,2022-02-10
2020,3579,782,N. Función cálculo,126348,13006.0,2,0,2022-02-10
2021,3580,782,O. Función gráficos,126348,13006.0,2,0,2022-02-10
2022,3581,782,P. Validación de datos,126348,13006.0,2,0,2022-02-10
2023,3582,782,A Funciones avanzadas,126348,13007.0,2,0,2022-02-10
2024,3583,782,B Listas,126348,13007.0,2,0,2022-02-10
2025,3584,782,C Matrices,126348,13007.0,2,0,2022-02-10
2026,3585,782,D Optimización,126348,13007.0,2,0,2022-02-10
2027,3586,782,E Macros,126348,13007.0,2,0,2022-02-10
2028,3587,782,Fundamentos SQL,126348,13009.0,2,0,2022-02-10
2029,3588,782,A. Función Hoy,126348,13012.0,2,0,2022-02-10
2030,3589,782,B. Función Año,126348,13012.0,2,0,2022-02-10
2031,3590,782,C. Función Mes Día,126348,13012.0,2,0,2022-02-10
2032,3591,782,D. Función Buscar,126348,13012.0,2,0,2022-02-10
2033,3592,782,E. Función Coincidir,126348,13012.0,2,0,2022-02-10
2034,3593,782,F. Función Pago,126348,13012.0,2,0,2022-02-10
2035,3594,782,G. Herramienta Nombre de Celda,126348,13012.0,2,0,2022-02-10
2036,3595,782,H. Introducción a Tablas,126348,13012.0,2,0,2022-02-10
2037,3596,782,I. Introducción a Tablas 2,126348,13012.0,2,0,2022-02-10
2038,3597,782,J. Filtro Tablas,126348,13012.0,2,0,2022-02-10
2039,3598,782,K. Introducción a Tablas Dinámicas,126348,13012.0,2,0,2022-02-10
2040,3599,782,L. Herramienta valores,126348,13012.0,2,0,2022-02-10
2041,3600,782,M. Función Segmentación,126348,13012.0,2,0,2022-02-10
2042,3601,782,N. Función cálculo,126348,13012.0,2,0,2022-02-10
2043,3602,782,O. Función gráficos,126348,13012.0,2,0,2022-02-10
2044,3603,782,P. Validación de datos,126348,13012.0,2,0,2022-02-10
2045,3604,782,Lenguaje R,126348,13013.0,2,0,2022-02-10
2046,3605,782,Manejo de crisis,126348,13015.0,2,0,2022-02-10
2047,3610,825,Manejo de Clientes Difíciles -,128540,13022.0,2,0,2022-02-14
2048,3612,825,Manejo de Clientes Difíciles -,128540,13025.0,2,280,2022-02-14
2049,3614,850,Iniciación a SAP,126348,12727.0,1,25,2022-02-17
2050,3615,741,Módulo I: Política de Seguridad de la Información,237765,13044.0,2,43,2022-02-18
2051,3616,741,Módulo Bienvenida,237765,13044.0,2,36,2022-02-18
2052,3617,741,Módulo II:  Buenas Prácticas en el Uso de la Información,237765,13044.0,2,42,2022-02-18
2053,3618,741,Módulo III: Incidentes de Seguridad,237765,13044.0,2,36,2022-02-18
2054,3619,741,Módulo IV: Continuidad de Negocios,237765,13044.0,2,44,2022-02-18
2055,3622,835,Módulo I: La Gestión de Riesgos,129823,13048.0,2,0,2022-02-21
2056,3625,775, Módulo I: Reconociendo los peligros de internet,237765,13054.0,2,0,2022-02-22
2057,3626,775, Módulo I: Reconociendo los peligros de internet,237765,13055.0,2,0,2022-02-22
2058,3627,775, Módulo I: Reconociendo los peligros de internet,237765,13056.0,2,0,2022-02-22
2059,3628,775,Módulo II: Nuestras herramientas de protección,237765,13056.0,2,0,2022-02-22
2060,3629,775,Módulo III: Protegiendo la Información en el Trabajo,237765,13056.0,2,0,2022-02-22
2061,3630,775,MIV: Ciberseguridad en Organizaciones y Empresas,237765,13056.0,2,0,2022-02-22
2062,3631,837,Inducción Tricot,237765,13059.0,2,297,2022-02-22
2063,3632,835, Módulo I: Reconociendo los peligros de internet,237765,13067.0,1,0,2022-02-23
2064,3633,835,Módulo II: Nuestras herramientas de protección,237765,13067.0,1,0,2022-02-23
2065,3634,835,Módulo III: Protegiendo la Información en el Trabajo,237765,13067.0,1,0,2022-02-23
2066,3635,835,MIV: Ciberseguridad en Organizaciones y Empresas,237765,13067.0,1,0,2022-02-23
2067,3637,850,Aprobación Documentos Financieros (no visible),135980,13147.0,1,2,2022-02-25
2068,3638,850, TRAVEL - Gestión de Viajes,135980,13148.0,2,0,2022-02-25
2069,3639,829,Módulo 1: Aspectos éticos y legales en el cuidado de las personas mayores ,237765,13196.0,2,1,2022-02-28
2070,3640,829,Módulo 2: Aspectos corporales en el cuidado de las personas mayores.,237765,13196.0,2,0,2022-02-28
2071,3641,829,Módulo 3: Aspectos sociales  en el  cuidado y bienestar de las personas mayores.,237765,13196.0,2,0,2022-02-28
2072,3642,829,Módulo 4: Una mirada psicológica: la salud mental de la persona mayor,237765,13196.0,2,0,2022-02-28
2073,3643,829,Módulo 5: Riesgos del Cuidado en el Envejecimiento,237765,13196.0,2,0,2022-02-28
2074,3644,829,Módulo 6: Vocación de servicio,237765,13196.0,2,0,2022-02-28
2075,3645,850,Nuevo Iniciación a SAP,135980,12727.0,2,1,2022-03-01
2076,3649,850,Curso Proyecto rápido sourcing,135980,13217.0,2,0,2022-03-01
2077,3662,850,Curso Reportes,135980,13240.0,2,0,2022-03-01
2078,3664,850,NUEVO Iniciación a SAP,135980,12727.0,2,1,2022-03-02
2079,3665,48,Iniciación a SAP,96438,12988.0,2,13,2022-03-02
2080,3666,850,Nuevo Iniciación a SAP,135980,12727.0,2,30,2022-03-02
2081,3667,850,Iniciación a SAP,126348,13248.0,1,0,2022-03-02
2082,3668,850,Iniciación a SAP,135980,13248.0,1,17,2022-03-02
2083,3671,835,Módulo I: La Gestión de Riesgos,129823,13259.0,2,0,2022-03-02
2084,3672,835,Módulo I: ¿Qué es la Gestión de Riesgos?,129823,13260.0,2,0,2022-03-02
2085,3673,835,Módulo I: La Gestión de Riesgos,129823,13269.0,2,0,2022-03-02
2086,3674,835,Módulo I: La Gestión de Riesgos,129823,13270.0,2,0,2022-03-02
2087,3675,850,Nuevo Iniciación a SAP,135980,13248.0,2,2043,2022-03-03
2088,3676,835,Módulo I: La Gestión de Riesgos,129823,13282.0,2,0,2022-03-04
2089,3677,835,Módulo I: La Gestión de Riesgos,129823,13285.0,2,0,2022-03-04
2090,3678,835,Módulo I: La Gestión de Riesgos,129823,13286.0,2,0,2022-03-04
